mean_ranks,created_at,loss,train_loss,epoch
,2022-04-08 14:45:37.397515,,10.278294563293457,24.0
,2022-04-08 14:45:37.849560,"tensor(9.7430, device='cuda:0', grad_fn=<AddBackward0>)","tensor(9.7430, device='cuda:0', grad_fn=<AddBackward0>)",
,2022-04-08 14:45:38.219336,"tensor(9.8604, device='cuda:0', grad_fn=<AddBackward0>)","tensor(9.8604, device='cuda:0', grad_fn=<AddBackward0>)",
38.25,2022-04-08 14:45:38.345860,,,
63.650001525878906,2022-04-08 14:45:38.388088,,,
602.4500122070312,2022-04-08 14:45:38.430590,,,
75.8499984741211,2022-04-08 14:45:38.473397,,,
4702.5,2022-04-08 14:45:38.501891,,,
,2022-04-08 14:45:38.503304,,,24.0
710.0753173828125,2022-04-08 14:45:41.459553,,,
732.26708984375,2022-04-08 14:45:43.617365,,,
639.4315185546875,2022-04-08 14:45:45.779595,,,
379.383544921875,2022-04-08 14:45:47.943784,,,
716.6986083984375,2022-04-08 14:45:50.128054,,,
537.3013916015625,2022-04-08 14:45:52.346353,,,
602.7739868164062,2022-04-08 14:45:54.539185,,,
648.4295654296875,2022-04-08 14:45:56.683566,,,
990.5633544921875,2022-04-08 14:45:58.806013,,,
487.45068359375,2022-04-08 14:46:00.925838,,,
671.6785888671875,2022-04-08 14:46:03.026624,,,
712.0357055664062,2022-04-08 14:46:05.119989,,,
558.2132568359375,2022-04-08 14:46:07.150318,,,
439.0076904296875,2022-04-08 14:46:09.096431,,,
777.3790283203125,2022-04-08 14:46:10.965159,,,
876.7368774414062,2022-04-08 14:46:12.692420,,,
200.7870330810547,2022-04-08 14:46:14.333180,,,
850.4074096679688,2022-04-08 14:46:15.965586,,,
889.7222290039062,2022-04-08 14:46:17.607683,,,
355.3868103027344,2022-04-08 14:46:19.213554,,,
746.0471801757812,2022-04-08 14:46:20.808118,,,
554.2352905273438,2022-04-08 14:46:22.341999,,,
352.3399963378906,2022-04-08 14:46:23.843112,,,
234.80850219726562,2022-04-08 14:46:25.265493,,,
764.1777954101562,2022-04-08 14:46:26.619922,,,
777.1097412109375,2022-04-08 14:46:27.862479,,,
426.9473571777344,2022-04-08 14:46:29.015640,,,
735.25,2022-04-08 14:46:30.041922,,,
739.5322265625,2022-04-08 14:46:30.988644,,,
886.5000610351562,2022-04-08 14:46:31.846940,,,
294.17999267578125,2022-04-08 14:46:32.606429,,,
694.0869750976562,2022-04-08 14:46:33.323600,,,
855.2142944335938,2022-04-08 14:46:33.976198,,,
796.9473876953125,2022-04-08 14:46:34.570808,,,
956.4705810546875,2022-04-08 14:46:35.095663,,,
379.09375,2022-04-08 14:46:35.593811,,,
814.125,2022-04-08 14:46:36.089402,,,
255.59091186523438,2022-04-08 14:46:36.440219,,,
1386.6500244140625,2022-04-08 14:46:36.761519,,,
658.6666870117188,2022-04-08 14:46:37.054130,,,
1619.0001220703125,2022-04-08 14:46:37.287305,,,
430.3000183105469,2022-04-08 14:46:37.438043,,,
1388.5999755859375,2022-04-08 14:46:37.587013,,,
40.0,2022-04-08 14:46:37.645936,,,
216.25,2022-04-08 14:46:37.704528,,,
8.5,2022-04-08 14:46:37.734748,,,
7.0,2022-04-08 14:46:37.764781,,,
11.0,2022-04-08 14:46:37.794680,,,
2.0,2022-04-08 14:46:37.824398,,,
,2022-04-08 14:46:37.877174,,,24.0
490.3000183105469,2022-04-08 14:46:38.338126,,,
,2022-04-08 14:46:38.795833,"tensor(14.0188, device='cuda:0', grad_fn=<AddBackward0>)","tensor(14.0188, device='cuda:0', grad_fn=<AddBackward0>)",
,2022-04-08 14:46:38.848109,,14.018845558166504,1.0
,2022-04-08 14:46:39.312542,"tensor(17.0241, device='cuda:0', grad_fn=<AddBackward0>)","tensor(17.0241, device='cuda:0', grad_fn=<AddBackward0>)",
,2022-04-08 14:46:39.686439,"tensor(15.6712, device='cuda:0', grad_fn=<AddBackward0>)","tensor(15.6712, device='cuda:0', grad_fn=<AddBackward0>)",
355.8999938964844,2022-04-08 14:46:39.811225,,,
324.8999938964844,2022-04-08 14:46:39.852848,,,
177.75,2022-04-08 14:46:39.895007,,,
643.0625,2022-04-08 14:46:39.934185,,,
,2022-04-08 14:46:39.935201,,,1.0
,2022-04-08 14:46:40.447836,"tensor(14.6217, device='cuda:0', grad_fn=<AddBackward0>)","tensor(14.6217, device='cuda:0', grad_fn=<AddBackward0>)",
,2022-04-08 14:46:40.503984,,14.62173843383789,2.0
,2022-04-08 14:46:40.994809,"tensor(13.5519, device='cuda:0', grad_fn=<AddBackward0>)","tensor(13.5519, device='cuda:0', grad_fn=<AddBackward0>)",
,2022-04-08 14:46:41.374898,"tensor(13.2177, device='cuda:0', grad_fn=<AddBackward0>)","tensor(13.2177, device='cuda:0', grad_fn=<AddBackward0>)",
432.1499938964844,2022-04-08 14:46:41.500691,,,
317.25,2022-04-08 14:46:41.543580,,,
207.85000610351562,2022-04-08 14:46:41.586640,,,
819.625,2022-04-08 14:46:41.626288,,,
,2022-04-08 14:46:41.627638,,,2.0
,2022-04-08 14:46:42.173142,"tensor(12.8826, device='cuda:0', grad_fn=<AddBackward0>)","tensor(12.8826, device='cuda:0', grad_fn=<AddBackward0>)",
,2022-04-08 14:46:42.225302,,12.882577896118164,3.0
,2022-04-08 14:46:42.722908,"tensor(13.2273, device='cuda:0', grad_fn=<AddBackward0>)","tensor(13.2273, device='cuda:0', grad_fn=<AddBackward0>)",
,2022-04-08 14:46:43.093150,"tensor(12.1450, device='cuda:0', grad_fn=<AddBackward0>)","tensor(12.1450, device='cuda:0', grad_fn=<AddBackward0>)",
483.6000061035156,2022-04-08 14:46:43.219789,,,
312.45001220703125,2022-04-08 14:46:43.261920,,,
166.90000915527344,2022-04-08 14:46:43.304685,,,
789.125,2022-04-08 14:46:43.344027,,,
,2022-04-08 14:46:43.345278,,,3.0
