mean_ranks,created_at,loss,train_loss,epoch
1925.4500732421875,2022-03-31 11:10:15.102634,,,
1974.5999755859375,2022-03-31 11:10:15.130575,,,
1094.2000732421875,2022-03-31 11:10:15.159097,,,
2144.949951171875,2022-03-31 11:10:15.186796,,,
1824.6500244140625,2022-03-31 11:10:15.216418,,,
2030.6500244140625,2022-03-31 11:10:15.244720,,,
1625.550048828125,2022-03-31 11:10:15.272909,,,
150.15000915527344,2022-03-31 11:10:15.301833,,,
2661.35009765625,2022-03-31 11:10:15.330029,,,
1617.4000244140625,2022-03-31 11:10:15.358633,,,
1436.5,2022-03-31 11:10:15.386919,,,
2832.5,2022-03-31 11:10:15.416246,,,
2080.199951171875,2022-03-31 11:10:15.445293,,,
716.3500366210938,2022-03-31 11:10:15.473355,,,
903.3500366210938,2022-03-31 11:10:15.501311,,,
2660.800048828125,2022-03-31 11:10:15.529627,,,
1651.1500244140625,2022-03-31 11:10:15.558427,,,
1016.5,2022-03-31 11:10:15.585920,,,
2191.449951171875,2022-03-31 11:10:15.613979,,,
2039.25,2022-03-31 11:10:15.641554,,,
1242.050048828125,2022-03-31 11:10:15.670762,,,
1733.0999755859375,2022-03-31 11:10:15.701434,,,
2324.900146484375,2022-03-31 11:10:15.730437,,,
901.1500244140625,2022-03-31 11:10:15.758768,,,
2251.400146484375,2022-03-31 11:10:15.786961,,,
2270.10009765625,2022-03-31 11:10:15.815016,,,
1616.0999755859375,2022-03-31 11:10:15.843091,,,
2114.0,2022-03-31 11:10:15.871331,,,
143.75,2022-03-31 11:10:15.899259,,,
1035.8499755859375,2022-03-31 11:10:15.926013,,,
1559.800048828125,2022-03-31 11:10:15.954571,,,
988.0,2022-03-31 11:10:15.983041,,,
2178.85009765625,2022-03-31 11:10:16.010995,,,
1676.0999755859375,2022-03-31 11:10:16.038155,,,
830.3500366210938,2022-03-31 11:10:16.065894,,,
2435.5,2022-03-31 11:10:16.093891,,,
1587.3499755859375,2022-03-31 11:10:16.123774,,,
1494.550048828125,2022-03-31 11:10:16.151889,,,
796.1000366210938,2022-03-31 11:10:16.179077,,,
1965.5999755859375,2022-03-31 11:10:16.207084,,,
3573.800048828125,2022-03-31 11:10:16.234599,,,
1129.6500244140625,2022-03-31 11:10:16.263165,,,
1758.300048828125,2022-03-31 11:10:16.291168,,,
1769.1500244140625,2022-03-31 11:10:16.320269,,,
1960.7000732421875,2022-03-31 11:10:16.348837,,,
1505.4500732421875,2022-03-31 11:10:16.376402,,,
2179.949951171875,2022-03-31 11:10:16.403707,,,
1769.9000244140625,2022-03-31 11:10:16.431359,,,
1297.75,2022-03-31 11:10:16.460304,,,
2051.650146484375,2022-03-31 11:10:16.488170,,,
1393.050048828125,2022-03-31 11:10:16.515838,,,
1276.0999755859375,2022-03-31 11:10:16.544072,,,
739.1000366210938,2022-03-31 11:10:16.573487,,,
1745.7000732421875,2022-03-31 11:10:16.601389,,,
1461.1500244140625,2022-03-31 11:10:16.628429,,,
687.9500122070312,2022-03-31 11:10:16.656703,,,
1408.1500244140625,2022-03-31 11:10:16.688915,,,
