mean_ranks,created_at,loss,train_loss,epoch
2768.300048828125,2022-04-06 15:17:49.392384,,,
2098.300048828125,2022-04-06 15:17:49.434153,,,
1677.0,2022-04-06 15:17:49.476159,,,
1241.0999755859375,2022-04-06 15:17:49.518313,,,
1351.4500732421875,2022-04-06 15:17:49.560939,,,
1115.75,2022-04-06 15:17:49.602693,,,
1364.25,2022-04-06 15:17:49.644904,,,
1613.800048828125,2022-04-06 15:17:49.686677,,,
2126.10009765625,2022-04-06 15:17:49.728372,,,
2928.35009765625,2022-04-06 15:17:49.770651,,,
1708.8499755859375,2022-04-06 15:17:49.814036,,,
2568.75,2022-04-06 15:17:49.855605,,,
4155.05029296875,2022-04-06 15:17:49.898296,,,
2106.25,2022-04-06 15:17:49.940020,,,
2910.10009765625,2022-04-06 15:17:49.981482,,,
1697.8499755859375,2022-04-06 15:17:50.023563,,,
3199.400146484375,2022-04-06 15:17:50.065119,,,
2615.400146484375,2022-04-06 15:17:50.106694,,,
4031.300048828125,2022-04-06 15:17:50.148513,,,
3000.550048828125,2022-04-06 15:17:50.190600,,,
1732.8499755859375,2022-04-06 15:17:50.232667,,,
2650.85009765625,2022-04-06 15:17:50.274815,,,
1281.3499755859375,2022-04-06 15:17:50.316416,,,
3268.25,2022-04-06 15:17:50.358293,,,
2236.400146484375,2022-04-06 15:17:50.400527,,,
703.25,2022-04-06 15:17:50.442590,,,
3240.10009765625,2022-04-06 15:17:50.484480,,,
1993.550048828125,2022-04-06 15:17:50.526974,,,
1445.2000732421875,2022-04-06 15:17:50.569273,,,
2566.5,2022-04-06 15:17:50.616054,,,
2819.050048828125,2022-04-06 15:17:50.657809,,,
2187.5,2022-04-06 15:17:50.699730,,,
1869.550048828125,2022-04-06 15:17:50.741513,,,
1895.800048828125,2022-04-06 15:17:50.783869,,,
1600.1500244140625,2022-04-06 15:17:50.825920,,,
1975.75,2022-04-06 15:17:50.867710,,,
1322.5999755859375,2022-04-06 15:17:50.910006,,,
2186.150146484375,2022-04-06 15:17:50.951648,,,
2993.699951171875,2022-04-06 15:17:50.993146,,,
3959.449951171875,2022-04-06 15:17:51.035644,,,
1652.2000732421875,2022-04-06 15:17:51.076892,,,
1486.75,2022-04-06 15:17:51.118550,,,
1565.050048828125,2022-04-06 15:17:51.160567,,,
3377.699951171875,2022-04-06 15:17:51.202499,,,
2042.3499755859375,2022-04-06 15:17:51.243889,,,
2307.650146484375,2022-04-06 15:17:51.285690,,,
1468.1500244140625,2022-04-06 15:17:51.328202,,,
1143.9500732421875,2022-04-06 15:17:51.369796,,,
1768.550048828125,2022-04-06 15:17:51.412111,,,
2554.199951171875,2022-04-06 15:17:51.453689,,,
3500.900146484375,2022-04-06 15:17:51.495620,,,
2014.25,2022-04-06 15:17:51.538273,,,
1126.75,2022-04-06 15:17:51.580005,,,
1883.4500732421875,2022-04-06 15:17:51.627749,,,
